,N,Loss
0,1201,0.0989375114440918
0,1301,0.07723286747932434
0,1401,0.07259364426136017
0,1501,0.07808112353086472
0,1601,0.07498270273208618
0,1701,0.08949382603168488
0,1801,0.07397959381341934
0,1901,0.07904644310474396
0,2001,0.08202342689037323
0,2101,0.055311836302280426
0,2201,0.060216136276721954
0,2301,0.06136269494891167
0,2401,0.05876806378364563
0,1,0.5958036780357361
0,101,0.3155628740787506
0,201,0.2418907880783081
0,301,0.2497428059577942
0,401,0.17791502177715302
0,501,0.15432853996753693
0,601,0.16074499487876892
0,701,0.1583036482334137
0,801,0.1234259158372879
0,901,0.11131813377141953
0,1001,0.11357097327709198
0,1101,0.11565051972866058
0,1201,0.0805739015340805
0,1301,0.08363189548254013
0,1401,0.08780267089605331
0,1501,0.08012385666370392
0,1601,0.06763588637113571
0,1701,0.0763469934463501
0,1801,0.0637049600481987
0,1901,0.07536864280700684
0,2001,0.050890661776065826
0,2101,0.05783149227499962
0,2201,0.0689677745103836
0,2301,0.05217938497662544
0,2401,0.04399547725915909
0,1,0.4966149926185608
0,101,0.32251137495040894
0,201,0.2692660689353943
0,301,0.2272709608078003
0,401,0.20100007951259613
0,501,0.18800626695156097
0,601,0.16092287003993988
0,701,0.14347411692142487
0,801,0.12494983524084091
0,901,0.13165323436260223
0,1001,0.12252697348594666
0,1101,0.11721065640449524
0,1201,0.09044471383094788
0,1301,0.09646494686603546
0,1401,0.08404495567083359
0,1501,0.09425334632396698
0,1601,0.0771881639957428
0,1701,0.09483133256435394
0,1801,0.07553187757730484
0,1901,0.06513331830501556
0,2001,0.060129232704639435
0,2101,0.06613617390394211
0,2201,0.06028188392519951
0,2301,0.05891721695661545
0,2401,0.0508243590593338
0,1,0.7202755808830261
0,101,0.28504931926727295
0,201,0.2557283639907837
0,301,0.24062837660312653
0,401,0.21518176794052124
0,501,0.17007160186767578
0,601,0.1459234356880188
0,701,0.13465622067451477
0,801,0.13518086075782776
0,901,0.13773520290851593
0,1001,0.10791049897670746
0,1101,0.10606714338064194
0,1201,0.10022637993097305
0,1301,0.08645042777061462
0,1401,0.07951612770557404
0,1501,0.08522079139947891
0,1601,0.06791903078556061
0,1701,0.06071895733475685
0,1801,0.06909214705228806
0,1901,0.08170222491025925
0,2001,0.05830645561218262
0,2101,0.07992145419120789
0,2201,0.0471026673913002
0,2301,0.05211096629500389
0,2401,0.05129114165902138
0,1,0.6028417348861694
0,101,0.3225792944431305
0,201,0.25388455390930176
0,301,0.233514666557312
0,401,0.2334703654050827
0,501,0.1859290897846222
0,601,0.12422759085893631
0,701,0.1469104290008545
0,801,0.11627878248691559
0,901,0.12351321429014206
0,1001,0.09970445930957794
0,1101,0.09485778957605362
0,1201,0.10682708024978638
0,1301,0.10043855756521225
0,1401,0.07886656373739243
0,1501,0.08351019024848938
0,1601,0.08152947574853897
0,1701,0.07468537986278534
0,1801,0.08563485741615295
0,1901,0.08137242496013641
0,2001,0.06765732914209366
0,2101,0.060320839285850525
0,2201,0.0596776157617569
0,2301,0.06882495433092117
0,2401,0.04186977073550224
0,1,0.5759078860282898
0,101,0.3090890049934387
0,201,0.2788769006729126
0,301,0.2053585797548294
0,401,0.2004237323999405
0,501,0.1688777506351471
0,601,0.14306598901748657
0,701,0.15272819995880127
0,801,0.13174887001514435
0,901,0.13019829988479614
0,1001,0.12975633144378662
0,1101,0.09620105475187302
0,1201,0.0986408069729805
0,1301,0.08641646057367325
0,1401,0.08488433808088303
0,1501,0.09789523482322693
0,1601,0.08988983929157257
0,1701,0.07837941497564316
0,1801,0.07793357223272324
0,1901,0.06840205937623978
0,2001,0.07395856827497482
0,2101,0.08030067384243011
0,2201,0.044065359979867935
0,2301,0.06003327667713165
0,2401,0.05020763725042343
0,1,0.6153191924095154
0,101,0.298326700925827
0,201,0.24942342936992645
0,301,0.23556219041347504
0,401,0.20502585172653198
0,501,0.19305691123008728
0,601,0.1632230132818222
0,701,0.12082985043525696
0,801,0.1331617683172226
0,901,0.11977877467870712
0,1001,0.12683729827404022
0,1101,0.10992420464754105
0,1201,0.09389468282461166
0,1301,0.10320894420146942
0,1401,0.09406972676515579
0,1501,0.08911924064159393
0,1601,0.07507574558258057
0,1701,0.08311793208122253
0,1801,0.08852359652519226
0,1901,0.0816432312130928
0,2001,0.06162743270397186
0,2101,0.07699895650148392
0,2201,0.06195923686027527
0,2301,0.06738147884607315
0,2401,0.06748843938112259
0,1,0.6304906606674194
0,101,0.29450076818466187
0,201,0.276157945394516
0,301,0.22941707074642181
0,401,0.18947666883468628
0,501,0.1815626174211502
0,601,0.15420545637607574
0,701,0.1532873958349228
0,801,0.13139399886131287
0,901,0.11854337900876999
0,1001,0.11652875691652298
0,1101,0.10763995349407196
0,1201,0.10235841572284698
0,1301,0.10631482303142548
0,1401,0.0845678448677063
0,1501,0.08411069214344025
0,1601,0.09149254858493805
0,1701,0.08296652138233185
0,1801,0.07545352727174759
0,1901,0.07359253615140915
0,2001,0.06480029225349426
0,2101,0.060297444462776184
0,2201,0.05170542374253273
0,2301,0.0403040274977684
0,2401,0.06233122944831848
0,1,0.9575679898262024
0,101,0.32689574360847473
0,201,0.2789295017719269
0,301,0.22080616652965546
0,401,0.20956747233867645
0,501,0.1614147126674652
0,601,0.15909697115421295
0,701,0.14940375089645386
0,801,0.15646304190158844
0,901,0.1307542622089386
0,1001,0.12947283685207367
0,1101,0.10060171782970428
0,1201,0.09627894312143326
0,1301,0.11628618836402893
0,1401,0.1002948209643364
